index,predicted,actual,error,bedroom,bathroom,LT,LB
931,390000001.4404071,350000000.0,0.11428571840116314,2.0,1.0,70.0,36.0
935,470666877.8943938,440000000.0,0.06969744975998592,2.0,1.0,90.0,45.0
937,470725694.77372056,497000000.0,0.05286580528426446,2.0,1.0,81.0,50.0
938,470725694.77372056,497000000.0,0.05286580528426446,2.0,1.0,81.0,50.0
939,470725694.77372056,497000000.0,0.05286580528426446,2.0,1.0,81.0,50.0
943,390000001.461875,395000000.0,0.012658224147151844,2.0,1.0,72.0,38.0
949,390000001.98321795,450000000.0,0.13333332892618233,2.0,1.0,62.0,45.0
956,390000001.6623888,385000000.0,0.012987017304905979,2.0,1.0,79.0,36.0
965,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,90.0,45.0
972,1132376532.4896743,1100000000.0,0.02943321135424939,3.0,2.0,100.0,91.0
973,390000001.6623888,385000000.0,0.012987017304905979,2.0,1.0,79.0,36.0
977,1303724164.3713634,1250000000.0,0.04297933149709072,3.0,2.0,104.0,120.0
981,471350966.6276087,435000000.0,0.08356544052323843,2.0,1.0,75.0,55.0
997,1286692039.2673829,1250000000.0,0.02935363141390629,3.0,1.0,147.0,56.0
1000,466177914.12208205,475000000.0,0.018572812374564096,2.0,1.0,83.0,44.0
1001,1152696974.7608092,1100000000.0,0.04790634069164471,3.0,1.0,99.0,95.0
1011,1301861437.8302224,1270000000.0,0.025087746323009738,3.0,2.0,91.0,100.0
1014,470220071.7808343,452000000.0,0.040309893320429904,2.0,1.0,84.0,46.0
1015,470666877.8943938,452000000.0,0.041298402421225226,2.0,1.0,84.0,45.0
1016,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
1020,470504914.8013758,490000000.0,0.03978588816045754,3.0,2.0,72.0,48.0
1025,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,87.0,45.0
1026,470666877.8943938,490000000.0,0.03945535123593102,2.0,1.0,84.0,45.0
1028,1301861437.8302224,1270000000.0,0.025087746323009738,3.0,2.0,91.0,100.0
1029,1301861437.8302224,1270000000.0,0.025087746323009738,3.0,2.0,91.0,100.0
1030,1301861437.8302224,1290000000.0,0.009194913046684006,4.0,3.0,99.0,105.0
