title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota
Rumah Baru Desain Mewah Elegan Di Jalan Kaliurang Km 7 Ngaglik Sleman Jogja,1890000000.0,3.0,3.0,1.0,122.0,130.0,"Rumah, Premier, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Irmasari,2025-03-29 15:39:32.484824,"Ngaglik, Sleman",/properti/sleman/hos17949350/,Ngaglik,Sleman
"Rumah di Jl Magelang km 7,8 SHM kondisi bagus dekat pusat kota",3600000000.0,4.0,3.0,2.0,595.0,200.0,"Rumah, Premier, Dekat Landmark",Lidia Chandra,2025-03-15 15:39:32.484825,"Mlati, Sleman",/properti/sleman/hos17269585/,Mlati,Sleman
Rumah Besar Pinggir Jl Aspal Di Jl. Sonosewu Pgri Jogja,1600000000.0,4.0,3.0,3.0,221.0,80.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",info rumah jogja kita,2025-04-05 15:39:32.484828,"Kasihan, Bantul",/properti/bantul/hos18017435/,Kasihan,Bantul
BANTING HARGA !!Villa Cantik..Lingkungan Asri..Sejuk..sangat nyaman..,1490000000.0,2.0,2.0,2.0,683.0,400.0,"Rumah, Premier, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Rully Java,2025-04-05 15:39:32.484829,"Kaliurang, Sleman",/properti/sleman/hos16966364/,Kaliurang,Sleman
Tampil Beda Rumah Scandinavian Kekinian di Sleman Barat,810000000.0,2.0,1.0,1.0,108.0,70.0,"Rumah, Premier",Siska Core,2025-03-29 15:39:32.484830,"Gamping, Sleman",/properti/sleman/hos17945082/,Gamping,Sleman
Rumah Baru Shm Berbah Dekat Blok O Kota Yogyakarta,450000000.0,3.0,1.0,1.0,85.0,50.0,"Rumah, Premier",Wisnu Kawiryan,2025-04-05 15:39:32.484832,"Berbah, Sleman",/properti/sleman/hos17942223/,Berbah,Sleman
RUMAH FULL FURNISHED MEWAH GAYA SCANDINAVIAN DALAM PERUM SUKOHARJO RESIDENCE JL KALIURANG KM 12. DEKAT KAMPUS UII,1770000000.0,3.0,3.0,2.0,121.0,150.0,"Rumah, Premier, Full Furnished, Dekat Akses Transportasi, Dekat Sekolah",Rumah Jogja Jogja,2025-03-22 15:39:32.484833,"Ngaglik, Sleman",/properti/sleman/hos16686160/,Ngaglik,Sleman
RUMAH MEWAH KONTEMPORER STRATEGIS PINGGIR JL RAYA DI SAMBISARI. DEKARLT BANDARA ADISUCIPTO,2200000000.0,4.0,3.0,2.0,182.0,177.0,"Rumah, Premier, Full Furnished, Siap Huni, Dekat Akses Transportasi",Rumah Jogja Jogja,2025-03-22 15:39:32.484834,"Purwomartani , Sleman",/properti/sleman/hos17858186/,Purwomartani,Sleman
Rumah 2 Lantai Dengan Desain Terbaik di Mlati Sleman,1850000000.0,4.0,3.0,1.0,164.0,190.0,"Rumah, Premier, Dekat Sekolah, Dekat Fasilitas Kesehatan",Hakim Wastu,2025-03-29 15:39:32.484836,"Mlati, Sleman",/properti/sleman/hos17591811/,Mlati,Sleman
Murah Banget ! Rumah Cantik Minimalis Imut Harga Super Ekonomis Dalam Perumahan Di Tamanan Banguntapan Bantul Dekat Giwangan,450000000.0,2.0,1.0,1.0,60.0,45.0,"Rumah, Premier",Ayanti Sahabat Properti Jogja,2025-04-08 15:39:32.484837,"Banguntapan, Bantul",/properti/bantul/hos18057728/,Banguntapan,Bantul
Rumah Cantik Istimewa - Harga Murah Dengan Tanah Luas Di Sidoarum Godean Sleman Dekat Bantulan,750000000.0,3.0,2.0,1.0,167.0,100.0,"Rumah, Premier, Dekat Sekolah",Ayanti Sahabat Properti Jogja,2025-04-08 15:39:32.484838,"Sidoarum, Yogyakarta",/properti/yogyakarta/hos17707554/,Sidoarum,Yogyakarta
Rumah Mewah Furnis Dekat Stadion Maguwoharjo Dan Ringroad Utara,3950000000.0,6.0,4.0,2.0,296.0,288.0,"Rumah, Premier, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Winata,2025-04-10 15:39:32.484839,"Kalasan, Sleman",/properti/sleman/hos18075091/,Kalasan,Sleman
Rumah Mewah Furnis Maguwoharjo Dekat Pakuwon Mall Dan Kampus Upn,1750000000.0,3.0,3.0,2.0,124.0,160.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Wisata",Winata,2025-04-08 15:39:32.484841,"Depok, Sleman",/properti/sleman/hos18075041/,Depok,Sleman
Rumah Mewah Tengah Kota Dekat Malioboro Yogyakarta,2370000000.0,3.0,3.0,1.0,136.0,150.0,"Rumah, Premier, Full Furnished",Winata,2025-04-08 15:39:32.484842,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos15842968/,Umbulharjo,Yogyakarta
"Rumah Murah Dengan Promo 99, Hanya 200 Jt An Desain Joglo Di Yogyakarta",275000000.0,2.0,1.0,1.0,70.0,36.0,"Rumah, Premier, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Ibadah",Arum ciptanugraha,2025-04-08 15:39:32.484843,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18070153/,Maguwoharjo,Yogyakarta
"Big Sale, Promo 99. Rumah Etnik Desain Joglo 400 Jt An, Shm.",450000000.0,2.0,1.0,1.0,75.0,36.0,"Rumah, Premier, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Yunna ciptanugraha,2025-04-08 15:39:32.484844,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18069786/,Maguwoharjo,Yogyakarta
"Sertifikat Hak Milik, Bisa Kredit, Cash Lebih Murah, Hunian Etnik Minimalis Desain Etnik",275000000.0,2.0,1.0,1.0,70.0,36.0,"Rumah, Premier, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Ibadah",Yunna ciptanugraha,2025-04-08 15:39:32.484845,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17839410/,Maguwoharjo,Yogyakarta
Rumah Furnished 2 Lantai Dekat Kampus Ugm Sleman Yogya,1600000000.0,4.0,3.0,3.0,200.0,160.0,"Rumah, Premier, Full Furnished, Dekat Sekolah",Kristina,2025-04-05 15:39:32.484848,"Ngaglik, Sleman",/properti/sleman/hos17997714/,Ngaglik,Sleman
Rumah Cantik Shm Dekat Kampus Unriyo Budi Mulia Tajem Sleman,770000000.0,3.0,2.0,0.0,106.0,80.0,"Rumah, Premier, Dekat Sekolah",Wisnu Kawiryan,2025-04-05 15:39:32.484849,"Ngaglik, Sleman",/properti/sleman/hos17938658/,Ngaglik,Sleman
Rumah Konsep Townhouse di Sleman Dekat Sleman City Hall,1720000000.0,3.0,3.0,1.0,136.0,111.0,"Rumah, Premier, Dekat Sekolah, Dekat Landmark",Siska Core,2025-03-29 15:39:32.484851,"Ngaglik, Sleman",/properti/sleman/hos17937145/,Ngaglik,Sleman
Rumah Siap Huni Type Luas 73 124 Dekat Rs Bhayangkara Polda Diy,835000000.0,3.0,1.0,1.0,124.0,73.0,"Rumah, Premier, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Dika Heiwa Property,2025-03-29 15:39:32.484852,"Kalasan, Sleman",/properti/sleman/hos17933418/,Kalasan,Sleman
Rumah Megah Siap Huni Type Luas 138 118 Di Jogja,950000000.0,3.0,3.0,1.0,118.0,138.0,"Rumah, Premier, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Dika Heiwa Property,2025-03-29 15:39:32.484855,"Sleman, Sleman",/properti/sleman/hos17932747/,Sleman,Sleman
"Dijual Rumah 2 Lantai Dan 2,5 Lantai, Siap Bangun di Kodya Yogyakarta",1310000000.0,2.0,2.0,0.0,60.0,74.0,"Rumah, Premier, Full Furnished",Maria,2025-03-22 15:39:32.484856,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos16996516/,Umbulharjo,Yogyakarta
Rumah Villa Keren Full Furnish Fasco Mansion Jogjakarta,8000000000.0,4.0,4.0,0.0,280.0,600.0,"Rumah, Premier, Full Furnished, Dekat Sekolah",Luciana,2025-03-22 15:39:32.484857,"Sleman, Yogyakarta",/properti/yogyakarta/hos17825927/,Sleman,Yogyakarta
Rumah Baru Cantik Modern Kekinian Maguwoharjo Depok Sleman,879000000.0,3.0,2.0,2.0,114.0,65.0,"Rumah, Premier",Wisnu Kawiryan,2025-04-07 15:39:32.484859,"Depok, Sleman",/properti/sleman/hos17992411/,Depok,Sleman
Rumah Cantik Modern Dekat Pakuwon Mall Dan Kampus Upn Amikom,835000000.0,3.0,1.0,1.0,93.0,75.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah",Winata,2025-04-07 15:39:32.484860,"Condong Catur, Sleman",/properti/sleman/hos16882917/,Condong Catur,Sleman
Rumah Bagus Lokasi Strategis Dekat Kampus Ugm Dan Jogja City Mall,1150000000.0,3.0,3.0,1.0,105.0,160.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah",Winata,2025-04-07 15:39:32.484861,"Mlati, Sleman",/properti/sleman/hos15874394/,Mlati,Sleman
Rumah Murah Strategis Dekat Kampus Ugm Dan Pakuwon Mall Jogja,3500000000.0,5.0,5.0,3.0,503.0,300.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",Winata,2025-04-07 15:39:32.484862,"Ngaglik, Sleman",/properti/sleman/hos16097666/,Ngaglik,Sleman
Rumah 2 Lantai Di Sleman Dekat Dengan Plaza Ambarrukma,1600000000.0,4.0,4.0,2.0,146.0,135.0,"Rumah, Premier, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Nando Wastu,2025-04-07 15:39:32.484864,"Kalasan, Sleman",/properti/sleman/hos18051043/,Kalasan,Sleman
Rumah Cantik Model Scandinavian,550000000.0,3.0,2.0,1.0,70.0,50.0,"Rumah, Premier",Zakia Netra Kencana,2025-04-07 15:39:32.484866,"Banguntapan, Bantul",/properti/bantul/hos17942789/,Banguntapan,Bantul
"Rumah Baru Di Dekat Polres Sleman, Lapangan Denggung",562000000.0,2.0,1.0,1.0,92.0,53.0,"Rumah, Premier",Zakia Netra Kencana,2025-04-07 15:39:32.484867,"Sleman, Sleman",/properti/sleman/hos18060092/,Sleman,Sleman
Rumah Kolam Renang Villa Dalam Kota Jogja,3000000000.0,2.0,3.0,1.0,280.0,150.0,"Rumah, Premier, Dekat Pusat Perbelanjaan",tri indarto,2025-04-07 15:39:32.484869,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos6918703/,Mantrijeron,Yogyakarta
Rumah Selangkah Ke Uii,825000000.0,3.0,2.0,1.0,126.0,70.0,"Rumah, Premier, Dekat Sekolah, Dekat Landmark",Umi Roro XMJI,2025-04-06 15:39:32.484870,"Kaliurang, Sleman",/properti/sleman/hos17991432/,Kaliurang,Sleman
Rumah Mewah Baru View Merapi Dengan Kolam Renang Dekat Uii Jl Kaliurang Km 13,4500000000.0,4.0,5.0,2.0,262.0,290.0,"Rumah, Premier, Dekat Sekolah, Dekat Tempat Wisata, Dekat Landmark",Muhlisin panoramicland,2025-04-05 15:39:32.484871,"Ngaglik, Sleman",/properti/sleman/hos17900596/,Ngaglik,Sleman
Rumah Siap Huni Balecatur Yogyakarta,399000000.0,2.0,1.0,1.0,101.0,45.0,"Rumah, Premier, Siap Huni, Dekat Sekolah",Hendri Panuntun,2025-04-08 15:39:32.484873,"Gamping, Sleman",/properti/sleman/hos16704444/,Gamping,Sleman
"Rumah Di Perum Pondok Permai Babarsari, Catur Tunggal, Depok, Sleman",2200000000.0,3.0,2.0,1.0,130.0,125.0,"Rumah, Premier, Dekat Sekolah",RINTO TANIZAR,2025-04-05 15:39:32.484874,"Depok, Sleman",/properti/sleman/hos17991649/,Depok,Sleman
"Rumah 2 Lantai Di Sakha Residence, Purwomartani, Kalasan, Sleman",799000000.0,3.0,2.0,1.0,88.0,84.0,"Rumah, Premier, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",RINTO TANIZAR,2025-04-05 15:39:32.484875,"Kalasan, Sleman",/properti/sleman/hos17991548/,Kalasan,Sleman
"Rumah Minimalis Modern Di Sakha Residence, Purwomartani, Kalasan, Sleman",599000000.0,1.0,2.0,1.0,90.0,85.0,"Rumah, Premier, Dekat Sekolah",RINTO TANIZAR,2025-04-05 15:39:32.484876,"Kalasan, Sleman",/properti/sleman/hos10572013/,Kalasan,Sleman
Rumah Baru Di Wedomartani Utara Jogja Bay Maguwoharjo,1480000000.0,4.0,4.0,1.0,119.0,130.0,"Rumah, Premier, Dekat Sekolah",Muhlisin panoramicland,2025-04-05 15:39:32.484878,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17967929/,Maguwoharjo,Yogyakarta
"Promo Merdeka, Rumah Cantik Desain Etnik 400 Jutaan, Shm.",450000000.0,2.0,1.0,1.0,75.0,36.0,"Rumah, Premier, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Yunna ciptanugraha,2025-03-29 15:39:32.484879,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17874775/,Maguwoharjo,Yogyakarta
rumah lokasi strategis,2300000000.0,3.0,3.0,1.0,117.0,180.0,"Rumah, Premier, Dekat Pusat Perbelanjaan",Sakti Gringsing,2025-03-22 15:39:32.484882,"Caturtunggal, Sleman",/properti/sleman/hos17857824/,Caturtunggal,Sleman
"Rumah Dalam Perumahan Fasco Village Di Selatan Kasongan, Bantul, Jogja",475000000.0,2.0,1.0,1.0,80.0,45.0,"Rumah, Premier, Siap Huni, Dekat Pusat Perbelanjaan",Yetti indiawati,2025-04-06 15:39:32.484883,"Bantul, Bantul",/properti/bantul/hos17936273/,Bantul,Bantul
RUMAH MEWAH 2 LANTAI DALAM PERUMAHAN DI JALAN KALIURANG KM 9.5 NGAGLIK SLEMAN,1600000000.0,3.0,3.0,2.0,128.0,100.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",Nelly Oktaviana,2025-04-06 15:39:32.484884,"Ngaglik, Sleman",/properti/sleman/hos17944261/,Ngaglik,Sleman
DI JUAL RUMAH LINGKUNGAN NYAMAN DAN ASRI HARGA RENDAH SIAP HUNI,550000000.0,4.0,3.0,1.0,90.0,115.0,"Rumah, Premier, Siap Huni",Diah Lestari N / Ellen,2025-04-06 15:39:32.484885,"Kasihan, Bantul",/properti/bantul/hos17981612/,Kasihan,Bantul
Rumah Jalan Kaliurang Tanah 500 Meter Udara Sejuk,1300000000.0,4.0,4.0,3.0,513.0,250.0,"Rumah, Premier, Dekat Landmark",tri indarto,2025-04-06 15:39:32.484887,"Ngaglik, Sleman",/properti/sleman/hos8069617/,Ngaglik,Sleman
Rumah Klasik Joglo Jawa Sampingya Sungai,1700000000.0,4.0,3.0,2.0,600.0,350.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Tempat Wisata",tri indarto,2025-04-07 15:39:32.484888,"Piyungan, Bantul",/properti/bantul/hos13188437/,Piyungan,Bantul
"Hunian Eksklusif di Palagan, Jogja; One Gate System",2970000000.0,3.0,3.0,1.0,110.0,146.0,"Rumah, Premier",Bella Viva,2025-04-06 15:39:32.484889,"Sleman, Yogyakarta",/properti/yogyakarta/hos17681140/,Sleman,Yogyakarta
"Rumah Bagus Semi Furnished SHM di Jalan Imogiri Barat, Bantul",850000000.0,2.0,1.0,1.0,105.0,70.0,"Rumah, Premier, Full Furnished, Siap Huni, Dekat Akses Transportasi",HIVE PROPERTI,2025-04-06 15:39:32.484890,"Sewon, Bantul",/properti/bantul/hos18028946/,Sewon,Bantul
Rumah Mewah 2 Lantai Scandinavian Kekinian - Fully Furnished Harga Murah Di Timur Pasar Gentan Jalan Kaliurang Km 9.5 Ngaglik Sleman,1390000000.0,3.0,3.0,2.0,134.0,110.0,"Rumah, Premier, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Landmark",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484891,"Ngaglik, Sleman",/properti/sleman/hos17978818/,Ngaglik,Sleman
RUMAH BARU CANTIK DESAIGN MODERN KEKINIAN DI PURWOMARTANI DEKAT BUDI MULIA TAJEM SLEMAN,575000000.0,2.0,1.0,1.0,90.0,50.0,"Rumah, Premier",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484893,"Purwomartani , Sleman",/properti/sleman/hos17632116/,Purwomartani,Sleman
Rumah Cantik Scandinavian Dalam Mini Cluster 4 Unit Di Jalan Kaliurang Km 12 Sukoharjo Ngaglik Sleman,720000000.0,2.0,1.0,1.0,91.0,50.0,"Rumah, Premier, Dekat Tempat Ibadah, Dekat Landmark",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484894,"Ngaglik, Sleman",/properti/sleman/hos17900072/,Ngaglik,Sleman
Murah Banget! Rumah Baru Cantik Desaign Scandinavian Modern Harga Murah Di Tamanan Banguntapan Bantul Dekat Giwangan,450000000.0,2.0,1.0,1.0,62.0,45.0,"Rumah, Premier",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484895,"Banguntapan, Bantul",/properti/bantul/hos17920801/,Banguntapan,Bantul
Rumah Baru Cantik Modern Siap Huni Dalam Perumahan One Gate System Di Tirtomartani Kalasan Sleman,600000000.0,2.0,1.0,2.0,100.0,50.0,"Rumah, Premier, Siap Huni, Dekat Akses Transportasi",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484897,"Kalasan, Sleman",/properti/sleman/hos17921362/,Kalasan,Sleman
Rumah Baru Modern Scandinavian Style Dalam Cluster Pinasthika Regency Di Jalan Kaliurang Km 12 Sukoharjo Ngaglik Sleman Dekat Kampus Uii Terpadu,720000000.0,2.0,1.0,2.0,91.0,50.0,"Rumah, Premier, Full Furnished, Dekat Sekolah, Dekat Tempat Ibadah",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484898,"Ngaglik, Sleman",/properti/sleman/hos17946028/,Ngaglik,Sleman
RUMAH MEWAH ELEGAN HARGA MURAH BANGET DI WEDOMARTANI NGEMPLAK SLEMAN DEKAT BUDI MULIA TAJEM,750000000.0,3.0,2.0,1.0,99.0,85.0,"Rumah, Premier, Dekat Sekolah",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484899,"Ngemplak, Sleman",/properti/sleman/hos17704340/,Ngemplak,Sleman
Rumah Baru Cantik Minimalis - Harga Super Murah Istimewa Dalam Cluster 10 Unit Di Cebongan Mlati Sleman,585000000.0,3.0,2.0,1.0,99.0,70.0,"Rumah, Premier, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484901,"Mlati, Sleman",/properti/sleman/hos17922081/,Mlati,Sleman
RUMAH MEWAH LUX 2 LANTAI SEMI FURNISHED DALAM CLUSTER EKLUSIF DEKAT JALAN RAYA GEDONGKUNING BANGUNTAPAN,2000000000.0,4.0,4.0,2.0,104.0,120.0,"Rumah, Premier, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484902,"Banguntapan, Bantul",/properti/bantul/hos17707259/,Banguntapan,Bantul
RUMAH CANTIK MODERN KEKINIAN DENGAN TATA RUANG NYAMAN BANGET DI MAGUWOHARJO DEPOK SLEMAN DEKAT PASAR STAN,879000000.0,3.0,2.0,1.0,114.0,60.0,"Rumah, Premier",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484904,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17683789/,Maguwoharjo,Yogyakarta
Rumah Cantik Estetik Modern Kekinian Dengan Tata Ruang Fungsional Dekat Sd Model Wedomartani Ngemplak Sleman,885000000.0,3.0,2.0,1.0,102.0,75.0,"Rumah, Premier, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Ayanti Sahabat Properti Jogja,2025-04-05 15:39:32.484906,"Ngemplak, Sleman",/properti/sleman/hos17974950/,Ngemplak,Sleman
Rumah Siap Huni Elegan Include Pagar Canopy Di Sleman Jogja,875000000.0,3.0,2.0,1.0,107.0,70.0,"Rumah, Premier, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Ali Heiwa Property,2025-04-05 15:39:32.484907,"Ngaglik, Sleman",/properti/sleman/hos17623516/,Ngaglik,Sleman
Hunian Mewah Eksklusif Impian Keluarga di Maguwoharjo Sleman,2370000000.0,3.0,3.0,1.0,129.0,126.0,"Rumah, Premier",Rizal Heiwa Property,2025-04-05 15:39:32.484908,"Depok, Sleman",/properti/sleman/hos17748714/,Depok,Sleman
"Rumah Mewah 2 Lantai Lokasi Strategis di Pogung Baru, Sleman, Yogyakarta",20000000000.0,5.0,5.0,2.0,800.0,900.0,"Rumah, Premier, Bebas Banjir, Dekat Sekolah, Dekat Fasilitas Kesehatan",Wisnu Wardhana,2025-04-05 15:39:32.484910,"Mlati, Sleman",/properti/sleman/hos17971296/,Mlati,Sleman
"Rumah Mewah 2Lt Luas, Posisi Hook, Strategis Dekat Smp 1 Ngemplak",1100000000.0,4.0,2.0,2.0,120.0,130.0,"Rumah, Premier, Dekat Sekolah, Dekat Tempat Wisata",Missa Wastu,2025-03-29 15:39:32.484911,"Ngemplak, Sleman",/properti/sleman/hos17908939/,Ngemplak,Sleman
Rumah siap Huni Harga Rendah Design Industrial di Sleman,4500000000.0,3.0,3.0,1.0,220.0,500.0,"Rumah, Premier, Siap Huni",RINTO TANIZAR,2025-03-22 15:39:32.484912,"Ngaglik, Sleman",/properti/sleman/hos17859058/,Ngaglik,Sleman
DIJUAL RUMAH MURAH DI JOGJA SIAP HUNI LOKASI STRATEGIS,1290000000.0,4.0,3.0,1.0,99.0,105.0,"Rumah, Premier, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Adi Sugeng Purnama Wastu,2025-03-22 15:39:32.484914,"Banguntapan, Bantul",/properti/bantul/hos17852115/,Banguntapan,Bantul
RUMAH 2 LANTAI FULL FURNISHED MEWAH DAN ELEGAN,1450000000.0,3.0,2.0,2.0,100.0,85.0,"Rumah, Premier, Full Furnished, Siap Huni, Dekat Sekolah",Salva Wastu,2025-03-22 15:39:32.484915,"Ngemplak, Sleman",/properti/sleman/hos17844013/,Ngemplak,Sleman
"Rumah Nyaman Siap Huni di Magenta Residence, Maguwoharjo, Depok, Sleman",1720000000.0,4.0,4.0,1.0,124.0,160.0,"Rumah, Premier, Siap Huni, Bebas Banjir, Dekat Akses Transportasi",Dedy Indrawan,2025-03-22 15:39:32.484916,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17848659/,Maguwoharjo,Yogyakarta
RUMAH SIAP HUNI DI PURWOMARTANI KALASAN,775000000.0,3.0,2.0,1.0,106.0,78.0,"Rumah, Premier, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Adi Wastu,2025-03-22 15:39:32.484918,"Kalasan, Sleman",/properti/sleman/hos17690956/,Kalasan,Sleman
Rumah Siap Huni 2 Lantai Dekat Kampus Unriyo Sleman,1650000000.0,3.0,3.0,2.0,130.0,130.0,"Rumah, Premier, Siap Huni, Dekat Sekolah",Arlis Wastu,2025-03-29 15:39:32.484919,"Ngemplak, Sleman",/properti/sleman/hos17843132/,Ngemplak,Sleman
RUMAH SIAP HUNI TANAH LUAS BARU JADI DI NGEMPLAK,1050000000.0,3.0,2.0,2.0,144.0,90.0,"Rumah, Premier, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,2025-03-15 15:39:32.484920,"Ngemplak, Sleman",/properti/sleman/hos17846851/,Ngemplak,Sleman
Rumah Baru Dalam Perumahan Di Jl Magelang Km 7 Dekat Sleman City Hall luas Tanah : 110 M2 luas Bangunan : 112 M2 jumlah Lantai : 2 kamar Tidur : 3 kam,2350000000.0,3.0,2.0,2.0,111.0,112.0,"Rumah, Featured, Dekat Sekolah",Muhlisin panoramicland,2025-04-12 04:39:32.484922,"Sleman, Yogyakarta",/properti/yogyakarta/hos17883655/,Sleman,Yogyakarta
Rumah 2 Lantai Shm Bebas Pajak Palagan Jogja Sleman Yogyakarta,788000000.0,3.0,2.0,1.0,85.0,75.0,"Rumah, Featured",Pt Menoreh Megah Abhipraya,2025-04-12 03:39:32.484923,"Ngaglik, Sleman",/properti/sleman/hos18023198/,Ngaglik,Sleman
"Rumah Desa cantik diTuri Sleman pinggir jln u/guest house,villa",2100000000.0,5.0,6.0,2.0,942.0,250.0,"Rumah, Featured, Siap Huni",Lidia Chandra,2025-04-11 15:39:32.484925,"Turi, Sleman",/properti/sleman/hos12742100/,Turi,Sleman
Rumah 2 Lantai View Gunung Merapi Furnished,555000000.0,2.0,1.0,1.0,59.0,93.0,"Rumah, Featured, Full Furnished, Dekat Sekolah, Dekat Tempat Wisata",Rifany Cahyaning,2025-04-10 15:39:32.484926,"Mlati, Sleman",/properti/sleman/hos17895399/,Mlati,Sleman
Rumah Baru Shm Dijual Sidoarum Jogja Gamping Sleman Yogyakarta,715000000.0,2.0,2.0,1.0,100.0,70.0,"Rumah, Featured, Dekat Sekolah",Pt Menoreh Megah Abhipraya,2025-04-09 15:39:32.484927,"Sidoarum, Yogyakarta",/properti/yogyakarta/hos18020352/,Sidoarum,Yogyakarta
Rumah 2 Lantai Baru Shm Dekat Malioboro Jogja Kota Yogyakarta,1290000000.0,3.0,3.0,1.0,95.0,100.0,"Rumah, Featured",Pt Menoreh Megah Abhipraya,2025-04-09 15:39:32.484928,"Kasihan, Bantul",/properti/bantul/hos17900121/,Kasihan,Bantul
"Rumah Shm Hook Di Banguntapan Dekat Kampus Aau,jec,rsau,utdi Dll",2450000000.0,4.0,3.0,2.0,291.0,155.0,"Rumah, Featured, Dekat Akses Transportasi, Dekat Sekolah, Dekat Landmark",Lidia Chandra,2025-04-09 15:39:32.484929,"Banguntapan, Bantul",/properti/bantul/hos12743350/,Banguntapan,Bantul
"Rumah Sudah Renovasi Unfurnished SHM di Perumahan Griya Perwita Wisata, Sleman",2500000000.0,4.0,2.0,1.0,350.0,180.0,"Rumah, Featured, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",HIVE PROPERTI,2025-04-08 15:39:32.484930,"Kaliurang, Sleman",/properti/sleman/hos18029674/,Kaliurang,Sleman
Resort Private Pool Furnished di Pusat Kota Jogja,366000000.0,1.0,1.0,1.0,39.0,35.0,"Rumah, Featured, Full Furnished, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Rifany Cahyaning,2025-04-06 15:39:32.484931,"Depok, Sleman",/properti/sleman/hos17998997/,Depok,Sleman
. rumah Baru Siap Huni Desain Modern Mewah Dengan Akses Mudah Dekat Resto Tengkleng Gajah Jl. Kaliurang Km 9.,1420000000.0,4.0,3.0,2.0,99.0,150.0,"Rumah, Featured, Siap Huni, Dekat Sekolah, Dekat Landmark",Muhlisin panoramicland,2025-04-05 15:39:32.484933,"Ngemplak, Sleman",/properti/sleman/hos18022718/,Ngemplak,Sleman
Rumah Baru Dengan Kolam Renang Dalam Perumahan JL Kaliurang Km 9 Dekat UGM di Jalan kaliuran km9 Rumah 2 Lantai HGB Baru,4900000000.0,4.0,4.0,1.0,193.0,300.0,"Rumah, Featured, Dekat Sekolah, Dekat Tempat Ibadah, Dekat Landmark",Muhlisin panoramicland,2025-04-08 15:39:32.484934,"Ngaglik, Sleman",/properti/sleman/hos16969985/,Ngaglik,Sleman
